#Name	TATA-box	Inr	CCAAT-box	GC-box
ATP5G1_1	0	1	1	1
FAM172A_1	0	0	0	0
SMS_1	1	0	0	1
DUSP3_1	0	0	0	1
HACD3_1	0	1	0	0
RAB26_1	0	0	0	0
FICD_1	0	0	1	1
CP49_1	0	1	0	0
CCDC51_1	0	0	0	0
RWDD1_1	0	0	0	0
RNF220_1	0	1	1	0
RIOX1_1	0	0	0	0
NGFR_1	0	1	0	0
BHLHE40_1	1	0	0	0
SHOC2_1	0	0	0	0
TPPP_1	0	1	0	1
PSPH_2	1	0	0	0
HTR2A_1	0	0	0	0
HSPA4L_1	0	1	0	1
RPL23A_1	0	0	0	1
FTO_2	0	0	0	0
NINJ1_1	0	0	0	0
GLI2_2	0	0	0	0
UBE2J2_1	0	0	1	0
RPS19BP1_1	0	0	0	0
RPL12_1	1	0	0	0
ZNF644_2	0	0	0	0
IL10R2_1	0	0	0	0
ACAD11_1	0	0	0	1
TUBD1_2	0	0	0	0
SMOX_1	0	0	0	1
PAFAH2_1	0	0	0	0
FEZ1_1	0	1	0	0
IQCB1_1	0	0	0	0
PIGT_1	0	0	0	1
FAM13B_1	0	1	0	1
GNG12_2	0	0	0	0
RC3H1_1	0	0	0	0
CLU_1	1	0	0	1
NAA30_1	0	0	0	1
PEX11G_1	0	0	0	0
CTSS_1	0	0	1	1
SAMM50_1	0	0	0	0
FOXG1_1	0	0	0	0
SDC2_1	1	0	1	1
FBXO21_1	0	0	0	0
BARD1_1	0	0	0	1
IGF2BP1_2	0	1	0	0
DEPDC7_1	0	0	1	0
TMEM128_1	0	0	0	0
AKR1D1_1	0	1	0	1
NMB_1	1	0	0	1
ATP2C1_1	0	0	0	0
MECR_1	0	0	0	0
TMEM138_1	0	0	0	1
KLHL41_1	0	0	0	0
ROCK1_1	0	0	0	0
CHODL_1	1	1	0	1
FAM96B_1	0	0	0	1
B4GAL-T7_1	0	0	1	1
AP2A2_1	0	1	0	1
TMLHE_1	0	0	0	0
HHAT_1	0	0	0	1
CAPZA1_1	0	1	0	0
ADH5_1	0	0	0	1
NCOA4_1	0	1	0	0
PSMD5_1	0	0	1	1
THBS1_1	1	1	1	1
UBE2C_1	0	0	0	1
ALG12_1	0	0	0	1
STRIP1_1	0	0	0	0
CHMP7_1	0	0	0	0
FP_1	0	0	0	0
AACS_1	1	0	0	1
TAMM41_1	0	0	0	0
CLBA1_1	0	0	0	0
CSDE1_1	0	0	0	0
NMT1_1	0	0	1	0
RBSN_1	0	1	0	1
GSTZ1_2	0	0	1	1
ETF1_1	0	0	0	0
EIF3J_1	0	0	0	1
ANAPC5_1	0	0	1	1
ZMYM3_1	0	0	0	1
SNAPC5_1	0	0	0	1
TMEM183A_1	0	0	0	0
ID4_1	1	0	1	0
CNTN2_2	0	1	1	0
KLHL24_1	0	0	0	0
TMEM268_1	1	0	0	0
MTMR2_1	0	0	0	1
ACSBG2_1	0	0	0	1
CYBRD1_1	0	0	0	0
DCTD_1	0	0	1	0
PXDC1_1	0	0	0	1
C25H1ORF43_1	0	0	0	1
PLS3_2	0	0	0	0
PTHLH_1	0	1	0	0
TIMM44_1	0	1	0	1
XPO6_1	0	0	0	1
STAU1_1	0	0	0	0
TRA2A_1	0	0	0	0
BIVM_1	0	1	0	1
DGKZ_1	0	0	0	0
BMS1_1	0	1	0	0
CDCA4_1	0	0	1	1
ETNK1_1	0	1	0	1
XPO5_1	0	0	0	1
N4BP1_1	0	0	0	1
HSPD1_1	0	0	1	1
FOXK1_1	0	0	0	1
TEF_1	0	1	1	0
MTMR9_1	0	0	1	1
EIF3E_1	0	0	0	1
COLEC10_1	0	1	0	0
SLC35F6_1	0	0	1	1
PSPC1_1	0	0	0	0
P2RX4_1	0	0	0	0
TMEM56_1	0	1	0	1
IMPDH_1	0	0	0	1
BNAS1_1	0	1	0	1
H2A-VI_1	1	0	1	0
ZNF326_1	0	0	0	0
PDHB_1	0	0	0	0
TYMS_1	0	0	0	0
ANP32E_1	0	0	1	1
HMGN2_1	1	0	1	1
EGFR_1	0	0	0	1
MVB12B_2	0	0	0	1
ST6GALNAC1_1	0	1	0	0
CDH11_1	0	1	0	0
RARB_1	0	1	0	1
UVRAG_1	0	1	1	0
LSM3_1	0	0	0	0
EXOC4_1	0	0	0	0
TPST1_1	0	1	1	1
POLR3H_1	0	0	0	1
FAM204A_1	0	0	0	0
C11orf52_1	0	0	0	0
TRAIP_1	0	1	0	1
RPL4_1	0	0	0	1
GNG11_1	0	0	0	1
TRIB2_1	0	1	0	1
TMEM150C_1	0	1	0	0
NPRL2_1	0	0	1	1
HYPK_1	0	0	0	1
USP13_1	0	1	1	1
RAB9A_1	0	0	0	1
TBC1D16_1	0	1	0	0
TRMT1L_1	0	0	0	1
TMEM234_1	0	1	0	0
FKBP12_2	1	0	0	0
BCAP29_1	0	0	0	1
ARNTL2_1	0	0	0	0
AUH_1	0	0	0	0
GBX2_1	0	0	0	1
SSR1_1	0	0	0	1
PKP4_1	0	0	1	0
SH3KBP1_2	0	0	0	0
RAB24_1	0	0	0	1
RGL1_1	0	0	0	0
SFXN5_1	0	0	1	0
TUBB_1	1	1	1	1
MED21_1	0	0	0	0
AIP_1	0	0	0	1
TNNC2_1	1	0	1	0
MTRF1L_1	0	0	1	0
SMPD2_1	0	1	0	0
CHIC1_1	0	1	0	0
WEE1_1	0	0	0	1
SPR_1	0	0	1	1
HIST1H111L_1	1	0	0	1
COL1A2_1	0	0	1	0
CSRP1_1	1	0	1	0
CHUK_1	1	0	0	0
GRTP1_1	0	1	0	1
CDC45_1	0	0	1	0
C21orf91_1	0	0	0	1
BVES_1	0	0	0	1
ETS1_1	1	0	0	0
DPP4_2	0	0	0	0
EDC3_1	0	0	0	0
CLCC1_1	0	0	0	0
TMEM184B_1	0	0	0	1
MRPL15_1	0	1	0	0
ERCC4_1	0	1	0	1
TPM2_2	0	0	0	1
TUSC2_1	0	0	0	0
S100A13_1	0	0	0	0
RBBP6_1	0	1	0	1
RGS5_1	1	1	0	0
CARD19_1	0	0	0	1
FAR1_1	0	0	0	1
ATP2A3_1	0	0	0	0
DAPP1_1	0	0	0	1
FXR1_2	0	0	0	1
WASHC4_1	0	1	0	0
C1S_1	0	1	0	0
TNNI1_1	0	1	0	0
MOSPD1_1	0	0	0	1
PCNA_1	1	1	1	1
NDUFAF2_1	0	0	1	0
DER_1	0	0	0	1
TXLNB_1	0	1	0	0
VIP_1	1	1	0	0
OSTN_1	1	0	0	0
SNX11_1	1	0	0	0
PPIL2_1	0	1	0	0
SLC30A7_1	0	1	0	0
LPAR4_1	1	1	0	0
TNFRSF19_1	0	0	1	1
H1F0_1	1	0	0	1
DHRS11_1	0	1	1	1
PSMD11_1	0	0	0	1
SLC20A1_1	1	0	0	0
RFTN1_1	0	0	0	0
EPB41_2	0	0	0	0
BCL2L13_1	0	0	0	1
TNS3_1	0	0	0	1
AQP4_1	0	0	0	0
COMMD3_1	0	0	0	0
CRYM_2	1	0	0	1
PNPO_1	1	1	1	1
TNNT3_1	0	1	1	0
LINGO1_2	0	0	0	1
PLIN2_1	1	1	0	1
MARCH6_1	0	1	0	0
DDX49_1	0	0	1	0
TYRO3_1	0	1	0	0
NAGA_1	0	0	0	1
TRIP13_1	0	0	0	1
TCP11L1_2	0	0	0	1
CELF5_1	0	1	0	0
ARGLU1_1	0	0	1	1
HAPLN4_1	0	0	0	0
HOXC9_1	1	0	1	0
MRPL24_1	0	0	0	1
MPG_1	0	1	0	0
GLRX3_1	0	0	0	1
TMEM106B_1	0	0	0	0
MRPL57_1	0	0	0	0
FABP4_1	1	0	1	0
ANKRD1_1	1	1	0	0
RERG_1	0	1	0	0
GOSR1_1	0	0	0	0
BCO2_1	0	0	0	0
HEATR3_1	0	0	0	0
VEGFD_1	0	1	0	0
EGFL6_1	0	0	0	1
PHF10_1	0	0	0	1
DHRSX_1	0	0	0	1
FGF1_1	0	1	0	0
TRIM13_1	0	0	0	0
PFDN4_1	0	0	0	0
dAK_1	0	0	0	1
IDUA_1	0	0	1	0
PHF14_1	0	0	0	1
AFG1L_1	0	0	0	0
MVK_1	0	0	1	1
SERP1_1	0	0	0	0
KIAA0368_1	0	1	0	1
CHD2_1	0	1	0	1
MTX2_1	0	1	0	1
NET1_1	0	1	0	1
GOLT1B_1	0	0	0	1
MAPRE2_1	0	1	0	0
SNAPC3_1	0	0	0	1
ADIPOR2_1	0	0	1	0
DCUN1D1_1	0	0	0	0
PSMD13_1	0	0	0	0
RFTN2_2	0	0	0	1
LONP2_1	0	0	0	1
AGRN_1	0	0	0	1
FGG_1	0	0	0	1
SAMD10_1	0	0	1	1
ZDHHC20_1	0	1	0	0
RWDD3_1	0	1	0	0
DPYSL4_2	0	0	0	0
HOGA1_1	0	0	0	0
DNASE2B_1	0	1	1	0
ITPA_1	0	0	0	0
DDX17_1	0	0	0	1
FAM103A1_1	0	1	0	0
TCP11L2_1	1	0	0	0
CDC34_1	0	1	0	1
ACTR8_1	0	0	0	1
USP47_1	0	0	0	0
SYT1_1	0	0	1	0
OPHN1_1	0	1	0	1
MTMR8_1	0	0	0	0
MAPK8_1	0	0	0	0
Lpin2_1	0	0	0	0
DESI2_1	0	0	0	1
AGR2_1	1	1	0	0
FAM32A_1	0	0	0	0
KCNAB1_2	0	0	0	0
TGDS_1	0	0	0	0
CCDC137_1	0	0	1	0
ROGDI_1	0	0	1	1
PARD6B_1	0	0	0	0
GEMIN6_1	0	0	0	1
HYOU1_1	0	0	1	0
NRP2_1	0	0	0	1
EEF1A1_1	1	0	0	1
RHEB_2	0	0	1	1
KLHDC4_1	0	1	0	0
RIOX2_1	0	0	0	0
TOX_1	0	0	0	0
RBM22_1	0	0	0	0
KLHL14_2	0	0	0	0
LXN_1	0	0	0	1
MRPL10_1	0	0	0	0
QARS_1	0	0	1	0
VASH1_1	0	0	0	1
TESC_1	0	0	0	1
DIS3L_1	0	0	0	1
RBBP7_1	0	0	0	1
EEF1B2_1	1	0	0	0
ZNF365_1	0	0	0	0
FZD5_1	0	1	0	1
SSX2IP_1	0	0	1	1
DTX2_1	0	0	0	0
CLCN7_1	0	1	0	1
DDX55_1	0	0	0	0
PLEK_1	0	0	0	0
PARVB_1	0	0	0	1
ITGB3BP_1	0	0	0	1
BRCA2_1	0	0	0	1
SLC9A9_1	0	0	0	0
C1ORF95_1	0	0	0	0
TWNK_1	0	0	0	0
SUMO3_1	0	0	0	1
AKR1A1_1	0	1	0	0
ACER2_1	0	1	0	1
RB1_1	0	0	1	0
NUDT5_1	0	1	0	0
ZNF704_2	0	0	0	1
IRAK2_1	0	1	0	1
CNTNAP1_1	0	0	0	1
CCNE1_1	0	0	0	1
CDC16_1	0	0	0	0
CDK10_1	0	0	0	0
SPAST_1	0	0	0	0
CLTA_1	0	0	1	1
CCM2_1	0	0	0	1
FGF19_1	1	0	0	0
EDMTFH_1	1	1	0	0
DCAF7_1	0	0	1	1
PSMB1_1	0	0	0	0
MRPL20_1	0	0	0	0
CDC42EP4_1	0	1	0	0
MCC_1	0	0	0	1
SARS_1	0	1	0	1
HOXA4_2	0	0	0	0
ZDHHC15_1	0	1	0	0
RTN1_2	0	0	0	0
CARD10_1	0	0	0	0
TFAP2A_1	0	0	0	0
ERCC3_1	0	0	1	1
NT5DC2_1	0	0	0	0
PPIC_1	0	0	0	1
GEMIN8_1	0	0	0	0
AMN_1	0	1	0	0
NFRKB_1	0	0	0	1
SNRPD3_1	0	0	0	1
F7_1	0	1	0	1
FAM234B_1	0	1	0	0
ORMDL3_1	0	0	0	0
ABHD13_1	0	0	0	0
MPZL3_1	0	0	0	0
API5_1	0	0	0	1
CCDC58_1	0	1	0	1
NEFL_1	1	0	1	1
ST6GAL1_1	0	1	0	0
SYNM_1	0	0	0	0
SCNN1A_2	0	1	0	0
DKC1_1	0	0	1	1
ASPHD2_1	0	0	0	0
BGLAP_1	1	1	0	0
IQCG_1	0	1	0	0
NCAPD2_1	0	0	1	0
CCDC28B_1	0	0	0	1
UPP1_1	0	0	0	0
CLEC19A_1	0	1	0	0
LIPT1_1	0	0	0	0
COL4A1_1	0	1	0	0
FAM46C_1	1	0	0	1
GABARAPL1_1	0	0	0	0
TOP3A_2	0	1	0	0
ATP6V1G1_1	0	1	0	1
RXRA_1	0	0	0	1
FAM76B_1	0	0	0	0
SIRT6_1	0	0	0	0
WDR53_1	0	0	0	1
RAB28_1	0	0	0	0
FGF10_1	1	1	0	1
HNRNPK_2	0	0	1	0
MTPN_1	0	1	0	0
SGK3_1	0	0	0	0
MYL2_1	0	0	0	0
HS6ST1_1	0	0	0	0
GINM1_1	0	0	0	0
GNB1_2	0	0	0	1
UBE2D1_1	0	0	0	0
FTCD_1	0	0	1	0
DERL2_1	0	0	1	1
MFAP3_1	0	1	0	0
NEMP2_1	0	0	0	1
GTDC1_1	0	0	0	1
NSUN4_1	0	1	0	0
RPS17_1	0	0	0	1
DENND5B_1	1	0	0	0
C7_1	0	1	0	0
SMYD4_1	0	1	0	0
DYNLL1_1	0	1	1	0
MATN1_1	0	1	0	0
FBXO7_1	0	0	0	1
MYLK_1	0	1	0	1
KLF6_1	1	0	0	0
TRIM55_1	0	0	0	0
PRMT7_1	0	0	0	1
CCT8_1	0	1	0	0
ASNSD1_1	0	1	0	1
C1orf115_1	0	1	0	0
PPIL4_1	0	1	0	0
TUBB1_1	1	0	0	1
SLC11A1_1	0	1	0	0
LSM14A_1	0	0	0	1
PHGDH_1	0	0	0	1
NFE2L2_1	0	0	0	0
DNAJC2_1	0	0	0	0
RRM1_2	0	0	0	0
PGM1_1	0	0	0	0
UBE2F_1	0	0	0	0
PARD6G_1	0	1	0	0
PAN2_1	0	0	0	0
SLC25A4_1	1	0	0	1
PDLIM5_1	0	1	0	1
TTC36_1	0	1	0	0
PPP2R3C_1	0	0	1	1
CAMKV_1	0	1	0	1
ELP6_1	0	1	0	1
FAM155B_1	0	0	0	1
FAM114A1_1	0	0	0	1
MRPL28_1	0	0	0	0
MED7_1	0	0	1	1
GNAI1_1	0	0	0	1
RDX_1	0	1	0	1
REEP5_1	0	1	0	1
HDHD2_1	0	0	1	0
MAST2_1	0	0	0	0
RAP1A_1	0	0	0	1
TMEM69_1	0	0	0	0
PPARA_1	0	0	0	0
SULT4A1_1	0	0	0	0
TOP1MT_1	0	0	0	0
SRCIN1_1	0	0	0	0
MTHFD2_1	1	0	1	1
PPP1CB_3	0	0	0	0
NAA25_1	0	0	0	0
EIF2B1_1	0	1	0	0
NINJ2_1	0	0	0	0
CPS1_1	1	0	0	1
PDK3_1	0	1	0	1
SLC40A1_1	1	0	0	1
APOOL_1	0	0	0	1
CBR4_2	0	0	0	0
MIS18A_1	0	1	0	1
MGRN1_1	0	0	0	0
MAP3K8_1	0	0	0	0
PLA2_IIE_1	0	1	0	1
CREPT_1	0	0	0	0
COL8A1_1	1	0	0	0
TMEM164_1	0	0	0	1
CALD1_1	0	1	1	0
YTHDF2_1	0	1	0	0
ST7_1	0	0	0	0
RGMA_1	0	0	0	0
URM1_1	0	0	0	0
RFC5_1	0	0	0	0
ECD_1	0	0	0	0
SLC46A1_1	0	0	0	1
NME5_2	0	0	0	0
DDX1_1	0	0	0	1
ANGPTL3_1	1	1	0	0
CYP19A1_1	0	0	0	0
CD40_1	0	0	0	0
ITGA9_1	0	0	0	0
NDUFA2_1	0	0	1	0
SERPINC1_1	0	1	1	0
LIN52_1	0	0	1	1
PDE6D_1	0	0	1	0
USP10_1	0	0	0	0
SPTLC2_1	0	0	0	1
FAM217B_1	0	1	0	1
VDAC2_1	0	1	0	0
RWDD2A_1	0	0	0	0
Pax-7_2	0	0	0	0
ZDHHC17_1	0	0	0	0
GGPS1_2	0	0	0	0
KRR1_1	0	0	0	0
ZCCHC6_1	0	0	0	1
NOP2_1	0	1	0	0
B3GNT2_1	0	1	0	0
PLAA_1	0	1	0	0
SMDT1_1	0	0	0	0
ORAOV1_1	0	0	0	0
PACSIN3_1	0	0	0	1
SH3BGR_1	1	1	1	0
FBXO25_1	0	1	0	0
NDEL1_1	0	1	0	1
RCAN1_1	1	0	0	0
CYP24A1_1	1	0	1	0
ELP4_1	0	0	0	0
SS18L2_1	0	1	0	1
ESS2_1	0	0	0	0
SNU13_1	0	1	0	0
SIVA1_1	0	1	0	1
MAPRE1_1	0	0	1	1
PLEKHA6_1	0	0	0	0
KLHL3_1	0	1	0	0
NTAN1_1	0	0	0	1
OGG1_1	0	1	1	1
SEMA7A_1	1	0	0	0
KDELR2_1	0	0	0	1
ANK3_1	0	1	0	0
EDQM3_1	0	0	0	0
KLHDC1_1	0	0	0	1
QRICH1_1	0	0	0	1
HIC2_1	0	1	0	0
SBNO1_1	0	0	0	0
TSR3_1	0	0	0	1
ORC5_1	0	0	0	1
MEF2A_1	0	0	0	1
WNT5A_1	0	0	0	1
NDUFV1_1	0	0	0	0
MAF_1	1	0	1	0
PDRG1_2	0	1	0	0
AP1S2_1	0	1	0	1
C21orf2_1	0	0	0	0
LINGO1_1	0	0	0	0
MAPK12_1	0	0	0	1
SLC7A2_2	0	1	0	0
PPIF_1	1	0	0	0
FANCL_1	0	0	0	0
TAGLN_1	0	0	0	0
CASD1_1	0	0	0	0
HTR7_1	0	0	0	0
PTGER4_1	0	0	1	1
ACP6_1	0	0	0	0
SYNGR1_1	0	0	0	0
GFPT1_1	0	0	0	1
LZIC_1	0	1	0	1
TEAD4_1	0	0	0	1
RBM24_1	0	1	0	0
CNDP2_1	1	0	1	1
UFL1_1	0	0	0	0
FAM3C_1	0	0	0	1
RRAS2_1	0	0	0	1
CPSF6_1	0	0	0	1
RGS10_1	0	0	0	1
SAR1B_1	0	0	0	0
CD93_1	0	1	0	0
CRLF3_1	0	0	0	1
ARPC3_1	0	0	0	0
NUP43_1	0	0	0	0
PEX14_1	0	0	0	1
DPT_1	1	0	0	0
CAPZA2_1	0	0	0	1
COL15A1_2	0	0	0	0
CYB5D2_1	0	0	0	1
CMTM8_1	0	0	0	1
NDFIP2_1	0	0	0	1
N4BP2L1_1	0	1	0	1
SLC7A6OS_1	0	0	0	1
SKAP2_1	0	0	0	1
CDC42BPA_1	0	0	0	0
TTLL5_1	0	0	0	1
PANK1_1	0	1	0	1
TXNL4B_2	0	0	0	0
ALDH8A1_1	0	1	0	1
FGF12_1	0	1	0	1
TCF7L2_1	0	0	0	0
MTO1_1	0	0	0	1
CMC1_1	0	0	0	1
ARID4B_1	0	1	1	1
MEOX2_1	0	1	1	0
RS1_1	0	0	0	0
TLN1_1	0	1	0	0
DDX10_1	0	1	0	0
CDC14A_1	0	0	0	1
IMPG2_1	0	1	0	0
CEP41_1	0	1	0	1
U2SURP_1	0	0	0	1
MED18_1	0	0	0	0
ECI1_1	0	0	0	1
SUPT4H1_1	0	0	0	0
C1D_1	0	0	0	1
NUDT14_1	0	0	0	1
MT4_1	1	0	0	1
USP14_1	0	1	1	0
RBFOX3_1	0	0	0	1
SEPT11_1	0	0	0	1
HIST2H4B_1	1	1	0	1
CEP44_1	0	0	0	1
CPNE9_1	0	0	0	0
MCM6_1	0	0	0	1
ORAI1_1	0	1	0	0
COMTD1_1	0	1	0	0
HYAL1_1	0	0	1	1
CLDN1_1	1	0	0	1
EIF4E3_1	0	0	0	0
MXD4_1	1	0	1	1
TOM1L2_1	0	0	0	1
MAL_1	0	0	0	0
NDUFA8_1	0	0	0	1
PRKAA1_1	0	0	0	0
CDC2L1_2	0	0	0	0
RAD51C_1	0	1	0	1
TNNI1_2	0	0	0	0
EHMT1_1	0	0	0	0
RPL7L1_1	0	0	0	1
BORCS5_1	0	1	0	1
CMTM7_1	0	1	0	1
PSMD3_1	0	0	0	1
HEY1_1	0	0	0	0
PPDPFL_1	1	1	0	1
SUSD3_1	0	0	0	1
UGCG_1	0	0	0	0
F2RL2_1	0	1	0	0
DIEXF_1	0	0	0	0
Galphai3_1	0	0	0	0
BCAS3_2	0	0	0	1
CDKN2A_1	0	0	1	0
RAMP3_1	0	0	0	1
SHC2_1	0	0	0	0
BTBD9_1	0	0	0	0
AP3S1_1	0	0	0	1
CHRNA1_1	1	0	0	0
PARG_1	0	0	0	0
NUDT7_1	0	0	0	1
ZFYVE27_1	0	0	0	1
STK40_1	0	0	1	0
HDAC9_1	0	0	0	0
CLDN11_1	0	1	0	1
DUSP14_1	1	0	0	0
ADCY2_1	0	0	0	0
CPNE2_2	0	0	0	0
KDELR3_1	0	1	0	1
CWC25_1	0	0	0	0
GRAMD1C_2	0	0	0	0
NRG4_1	0	0	1	0
FAM107A_1	0	0	0	0
CAMKK1_1	0	0	1	0
UGDH_1	1	0	0	1
ENTPD5_2	0	0	0	0
PCM1_1	0	0	1	0
NTHL1_1	0	0	0	1
OST4_1	0	0	0	0
SNCB_1	0	1	0	0
COPB2_1	0	1	0	0
NDUFA5_1	0	1	0	0
CDC37L1_1	0	0	0	1
TMEM104_3	0	0	0	0
SRSF1_1	0	1	0	0
XBP1_1	1	1	1	1
GATA3_1	0	0	0	0
STRADB_1	0	1	0	1
TNFAIP8L1_1	0	0	0	0
GCSH_1	0	0	0	1
MPP5_1	0	0	0	1
EMC6_1	0	0	1	1
RFC3_1	0	1	0	0
KLHL28_1	0	0	0	0
MALT1_1	0	0	0	1
SNAP25_2	1	1	0	1
MON2_1	0	0	0	0
PITPNB_1	0	0	0	1
FXR1_1	0	0	0	1
ATP6V0D2_1	0	1	0	0
GEMIN2_1	0	0	0	0
TYW5_1	0	0	0	0
BAZ1B_1	0	1	1	1
GUCY1A3_1	0	0	1	1
ARF5_1	0	0	0	0
YRK_1	0	0	0	0
SYAP1_1	0	0	0	1
ELOVL1_1	1	0	1	1
GCNT7_1	0	1	0	0
OAT_1	0	0	1	1
NPR3_1	0	0	0	1
USE1_1	0	0	0	1
MAGI3_1	0	1	0	1
PLIN1_1	0	0	0	0
TPM2_1	0	1	0	0
ATIC_1	0	0	0	1
SSR3_1	0	0	0	0
PIK3CG_1	0	1	0	0
NCK2_1	0	0	0	1
RER1_1	0	1	0	1
EAPP_1	0	0	1	0
TRPC4AP_1	1	0	0	0
ZBTB8OS_2	0	0	1	0
COX7C_1	0	0	1	0
ABCC3_1	0	0	0	0
LGALS1_1	1	0	0	1
CRYZL1_1	0	1	1	1
C5orf15_1	0	0	0	0
TIMMDC1_1	0	1	0	0
GATAD1_1	0	0	0	1
OSCP1_1	0	0	1	0
CMPK1_1	0	1	0	0
AHCY_1	1	0	0	1
CATHL2_1	1	0	0	1
EIF3K_1	0	0	0	1
TMEM18_1	0	0	0	1
CEP55_1	0	1	0	1
DYNLT3_1	0	0	0	1
TMEM11_1	0	0	0	0
AMBRA1_1	0	0	0	0
IGFBP3_1	0	0	0	0
NR1H4_1	0	1	0	0
RRP15_1	0	1	0	0
SGMS1_2	0	0	0	1
PTPRA_1	0	0	1	1
CAMSAP1_1	0	0	0	1
GILT_1	1	0	0	0
CHST10_1	0	0	0	1
SLCO1B3_1	0	0	0	1
HOXD13_1	1	0	0	1
KIFAP3_1	0	1	0	0
PIK3CD_2	0	0	0	0
WSCD1_1	0	1	0	1
PSMC1_1	0	0	0	0
CORO1C_1	0	1	1	1
DTL_1	0	0	1	1
KIF23_1	0	0	0	0
ADAL_1	0	1	0	0
BNIP3_1	0	1	0	1
CFLAR_1	0	0	0	1
APIP_1	0	1	0	0
WDR55_1	0	0	0	0
PPM1M_1	0	0	0	0
BAIAP2L1_1	0	1	0	1
ARHGEF6_1	0	0	0	1
MYD88_1	0	0	0	0
HAND2_1	0	0	0	1
HOXA13_1	0	1	0	0
NKIRAS1_1	0	0	0	1
MRPL50_1	0	0	0	0
BTBD17_1	1	0	0	0
RLIM_1	0	0	0	1
BBS4_1	0	1	1	0
C7orf25_1	0	0	0	0
CCNE2_2	0	0	0	1
HIST2H3D_1	1	1	0	1
EIF4A3_1	0	0	0	1
FHL3_2	0	1	0	0
UBA52_1	0	0	0	1
GAMT_1	1	0	0	1
SLC30A6_1	0	0	0	0
ASCC3_2	0	0	0	0
VSIG1_1	0	0	0	0
SH3GL2_1	0	0	0	0
SGCG_2	0	0	0	0
DTWD2_1	0	0	1	0
PECR_1	0	0	0	0
TPM3_1	0	1	0	0
CXCR1_1	1	0	0	0
ABHD6_1	0	0	0	0
ARSK_1	0	0	0	0
USP7_1	0	0	0	1
NAPRT_2	0	0	0	0
APOB_1	1	1	0	0
KAZALD1_1	0	1	0	0
STK11IP_1	0	0	0	1
RNF19B_1	0	0	0	0
HPDL_1	0	0	0	0
ARFGAP3_1	0	0	0	0
DNAJC17_1	0	1	0	1
MTFR1_1	0	0	1	1
CALHM3_1	0	0	0	0
LPL_1	0	1	0	1
NUFIP1_1	0	0	0	1
PUS10_1	0	0	0	0
FAM177A1_1	0	0	0	1
PEX3_1	0	0	0	1
HOXB4_1	0	0	0	1
CD99L2_1	0	1	0	1
UTS2R_1	0	1	0	0
LYPLA1_1	0	1	1	0
EMSY_1	0	1	1	0
KYAT3_1	0	0	0	1
TADA3_1	0	0	0	1
IFT57_1	0	0	0	0
EREG_1	0	0	0	1
HPCAL4_1	0	0	0	0
SMIM18_1	0	0	1	1
TMEM171_1	0	1	0	0
HPCAL1_1	0	0	0	0
RAB27A_3	0	0	0	0
JMJD8_1	0	0	0	1
P2RY1_1	0	0	0	1
ESRRG_1	0	0	0	0
GINS2_1	0	0	1	1
SBF1_1	0	1	0	0
SP3_1	0	0	0	1
SH3BP5_1	0	1	0	1
BTF3L4_1	0	0	0	0
GATA5_1	0	0	0	0
SNX14_1	0	0	0	1
RPS7_1	0	0	0	0
RNF145_1	0	0	0	0
SYT11_1	0	1	0	1
CCT6_1	0	0	1	1
SLC35A3_2	1	1	1	0
NKX2-3_2	0	0	0	1
ANAPC10_1	0	0	0	0
FHOD3_1	0	1	0	0
PRKCI_1	0	0	0	0
WISP1_2	1	1	0	0
PTPN1_1	0	0	0	1
GSKIP_1	0	0	0	1
PRADC1_1	0	0	1	0
BTBD10_1	0	0	0	1
GAD67_1	0	0	0	0
FAM76A_1	0	0	0	1
CDH4_1	0	0	0	0
ZNF536_1	0	1	0	0
ZFPM1_1	0	0	0	1
EDA2R_1	0	0	0	1
PABPC1L_1	0	0	0	1
ANGPTL2_1	0	0	0	0
SNRNP40_1	0	0	1	0
POFUT1_1	0	0	0	1
Asip_1	0	1	0	0
ZFYVE21_1	0	0	1	0
PAFAH1B1_2	0	0	0	0
TSG101_2	0	0	0	0
RTN1_1	0	1	0	0
Gbx-1_1	0	0	0	0
PDE4B_1	0	1	0	1
NCOA1_1	0	0	1	0
PTPRA_2	0	0	0	0
TMEM61_1	0	0	0	1
RGS1_1	1	1	0	0
KCTD15_1	0	1	0	1
ATP5G2_1	0	1	0	1
CAVIN1_1	0	0	1	1
CA4_1	1	1	1	1
ZNF704_1	0	0	0	0
DLX1_1	0	0	0	0
EDEM2_1	0	0	0	0
FAM199X_1	0	1	0	1
NBN_1	0	1	0	0
IL6ST_2	0	0	0	0
LAMA1_1	1	1	0	0
ISCA1_1	0	0	0	1
MST1R_1	0	0	0	1
SURF1_1	0	0	0	0
RECQL_1	0	0	1	0
FHOD1_1	0	0	0	1
KHDRBS1_1	0	1	0	0
IMPACT_1	0	0	0	0
PTPN11_1	0	0	0	0
SHH_1	0	1	1	1
GNB4_1	0	0	0	1
BANP_1	0	0	0	0
NKAPD1_1	0	1	0	0
CDH8_1	0	1	0	1
NUF2_1	0	1	0	1
KLHL18_1	0	0	0	1
NFAT5_1	0	1	0	0
ALG14_1	0	0	0	1
MEP1A_1	0	0	0	0
TMC7_1	0	0	0	0
ZNHIT3_1	0	0	0	0
ARRDC1_1	0	0	0	1
EAF2_1	0	0	0	1
SLC30A5_1	0	0	0	0
GLUL_1	1	0	1	0
SNRPC_1	0	1	0	1
